Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
,,,,,,,,,,Sustainability Fact Book 2023,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,BIODIVERSITY AREAS BY ASSET,,,,,,,,,,,,,
,"Operational sites owned, leased, managed in, or adjacent to, protected areas and areas of high biodiversity value",,,,,,,,,,,,,
,,,,,,Relative biodiversity value,,Relative biodiversity vulnerability,,,,,,
,Biodiversity sensitivity rank 2023,Site name,Primary commodity,Product group,Country,Species range rarity rank,Natural/modified habitat rank,Threatened species range rarity rank,Critical habitat rank,Types of overlapping biodiversity features,Biodiversity feature name,,,
,42,Vaudreuil,Aluminium,Aluminium,Canada,43,26,43,47,Water Fowl Gathering Area,Battures du Cap Saint-Franҫois Water Fowl Gathering Area,,,
,42,Vaudreuil,Aluminium,Aluminium,Canada,43,26,43,47,Water Fowl Gathering Area,Cap à  la Loutre Water Fowl Gathering Area,,,
,42,Vaudreuil,Aluminium,Aluminium,Canada,43,26,43,47,White-Tailed Deer Yard,Lac McDonald White-Tailed Deer Yard,,,
,42,Vaudreuil,Aluminium,Aluminium,Canada,43,26,43,47,Wildlife Preserve,Battures-de-Saint-Fulgence Wildlife Preserve,,,
,43,Usine Grande Baie,Aluminium,Aluminium,Canada,42,27,42,46,Biological Refuge,02352R029 Biological Refuge,,,
,43,Usine Grande Baie,Aluminium,Aluminium,Canada,42,27,42,46,Biological Refuge,02352R031 Biological Refuge,,,
,43,Usine Grande Baie,Aluminium,Aluminium,Canada,42,27,42,46,Biological Refuge,02352R030 Biological Refuge,,,
,43,Usine Grande Baie,Aluminium,Aluminium,Canada,42,27,42,46,Marine Park,Saguenay-St. Lawrence Marine Park,,,
,43,Usine Grande Baie,Aluminium,Aluminium,Canada,42,27,42,46,Marine Park,Saguenay-St. Lawrence Marine Park,,,
,43,Usine Grande Baie,Aluminium,Aluminium,Canada,42,27,42,46,Natural Area Under Private Stewardship,Boisé Verdone Natural Area Under Private Stewardship,,,
,43,Usine Grande Baie,Aluminium,Aluminium,Canada,42,27,42,46,Recognized Nature Reserve,Monts-et-Merveilles Nature Reserve,,,
,43,Usine Grande Baie,Aluminium,Aluminium,Canada,42,27,42,46,Water Fowl Gathering Area,Grande Baie Water Fowl Gathering Area,,,
,43,Usine Grande Baie,Aluminium,Aluminium,Canada,42,27,42,46,Water Fowl Gathering Area,Rang Saint-Martin Water Fowl Gathering Area,,,
,43,Usine Grande Baie,Aluminium,Aluminium,Canada,42,27,42,46,Water Fowl Gathering Area,Battures du Cap Saint-Franҫois Water Fowl Gathering Area,,,
,43,Usine Grande Baie,Aluminium,Aluminium,Canada,42,27,42,46,Water Fowl Gathering Area,Cap à  la Loutre Water Fowl Gathering Area,,,
,43,Usine Grande Baie,Aluminium,Aluminium,Canada,42,27,42,46,Wildlife Preserve,Battures-de-Saint-Fulgence Wildlife Preserve,,,
,44,SPL Plant,Aluminium,Aluminium,Canada,45,28,45,49,Biological Refuge,02352R030 Biological Refuge,,,
,44,SPL Plant,Aluminium,Aluminium,Canada,45,28,45,49,Biological Refuge,02352R026 Biological Refuge,,,
,44,SPL Plant,Aluminium,Aluminium,Canada,45,28,45,49,Biological Refuge,02351R065 Biological Refuge,,,
,44,SPL Plant,Aluminium,Aluminium,Canada,45,28,45,49,Heronry,Île Verte (Lac Kenogami) Heronry,,,
,44,SPL Plant,Aluminium,Aluminium,Canada,45,28,45,49,Natural Area Under Private Stewardship,Boisé Verdone Natural Area Under Private Stewardship,,,
,44,SPL Plant,Aluminium,Aluminium,Canada,45,28,45,49,Recognized Nature Reserve,Monts-et-Merveilles Nature Reserve,,,
,44,SPL Plant,Aluminium,Aluminium,Canada,45,28,45,49,Water Fowl Gathering Area,Grande Baie Water Fowl Gathering Area,,,
,44,SPL Plant,Aluminium,Aluminium,Canada,45,28,45,49,Water Fowl Gathering Area,Rang Saint-Martin Water Fowl Gathering Area,,,
,44,SPL Plant,Aluminium,Aluminium,Canada,45,28,45,49,Water Fowl Gathering Area,Battures du Cap Saint-Franҫois Water Fowl Gathering Area,,,
,44,SPL Plant,Aluminium,Aluminium,Canada,45,28,45,49,Water Fowl Gathering Area,Cap à  la Loutre Water Fowl Gathering Area,,,
,44,SPL Plant,Aluminium,Aluminium,Canada,45,28,45,49,Wildlife Preserve,Battures-de-Saint-Fulgence Wildlife Preserve,,,
,45,Arvida,Aluminium,Aluminium,Canada,46,29,46,50,Natural Area Under Private Stewardship,Boisé Verdone Natural Area Under Private Stewardship,,,
,45,Arvida,Aluminium,Aluminium,Canada,46,29,46,50,Biological Refuge,02352R030 Biological Refuge,,,
,45,Arvida,Aluminium,Aluminium,Canada,46,29,46,50,Biological Refuge,02351R065 Biological Refuge,,,
,45,Arvida,Aluminium,Aluminium,Canada,46,29,46,50,Recognized Nature Reserve,Monts-et-Merveilles Nature Reserve,,,
,45,Arvida,Aluminium,Aluminium,Canada,46,29,46,50,Water Fowl Gathering Area,Grande Baie Water Fowl Gathering Area,,,
,45,Arvida,Aluminium,Aluminium,Canada,46,29,46,50,Water Fowl Gathering Area,Rang Saint-Martin Water Fowl Gathering Area,,,
,45,Arvida,Aluminium,Aluminium,Canada,46,29,46,50,Water Fowl Gathering Area,Battures du Cap Saint-Franҫois Water Fowl Gathering Area,,,
,45,Arvida,Aluminium,Aluminium,Canada,46,29,46,50,Water Fowl Gathering Area,Cap à  la Loutre Water Fowl Gathering Area,,,
,45,Arvida,Aluminium,Aluminium,Canada,46,29,46,50,Wildlife Preserve,Battures-de-Saint-Fulgence Wildlife Preserve,,,
,46,Dubuc,Aluminium,Aluminium,Canada,44,31,44,48,Biological Refuge,02352R030 Biological Refuge,,,
,46,Dubuc,Aluminium,Aluminium,Canada,44,31,44,48,Biological Refuge,02351R065 Biological Refuge,,,
,46,Dubuc,Aluminium,Aluminium,Canada,44,31,44,48,Natural Area Under Private Stewardship,Boisé Verdone Natural Area Under Private Stewardship,,,
,46,Dubuc,Aluminium,Aluminium,Canada,44,31,44,48,Recognized Nature Reserve,Monts-et-Merveilles Nature Reserve,,,
,46,Dubuc,Aluminium,Aluminium,Canada,44,31,44,48,Water Fowl Gathering Area,Grande Baie Water Fowl Gathering Area,,,
,46,Dubuc,Aluminium,Aluminium,Canada,44,31,44,48,Water Fowl Gathering Area,Rang Saint-Martin Water Fowl Gathering Area,,,
,46,Dubuc,Aluminium,Aluminium,Canada,44,31,44,48,Water Fowl Gathering Area,Battures du Cap Saint-Franҫois Water Fowl Gathering Area,,,
,46,Dubuc,Aluminium,Aluminium,Canada,44,31,44,48,Water Fowl Gathering Area,Cap à  la Loutre Water Fowl Gathering Area,,,
,46,Dubuc,Aluminium,Aluminium,Canada,44,31,44,48,Wildlife Preserve,Battures-de-Saint-Fulgence Wildlife Preserve,,,
,47,AP60,Aluminium,Aluminium,Canada,47,30,47,51,Natural Area Under Private Stewardship,Boisé Verdone Natural Area Under Private Stewardship,,,
,47,AP60,Aluminium,Aluminium,Canada,47,30,47,51,Biological Refuge,02352R030 Biological Refuge,,,
,47,AP60,Aluminium,Aluminium,Canada,47,30,47,51,Biological Refuge,02351R065 Biological Refuge,,,
,47,AP60,Aluminium,Aluminium,Canada,47,30,47,51,Water Fowl Gathering Area,Grande Baie Water Fowl Gathering Area,,,
,47,AP60,Aluminium,Aluminium,Canada,47,30,47,51,Water Fowl Gathering Area,Rang Saint-Martin Water Fowl Gathering Area,,,
,47,AP60,Aluminium,Aluminium,Canada,47,30,47,51,Water Fowl Gathering Area,Battures du Cap Saint-Franҫois Water Fowl Gathering Area,,,
,47,AP60,Aluminium,Aluminium,Canada,47,30,47,51,Water Fowl Gathering Area,Cap à  la Loutre Water Fowl Gathering Area,,,
,47,AP60,Aluminium,Aluminium,Canada,47,30,47,51,Wildlife Preserve,Battures-de-Saint-Fulgence Wildlife Preserve,,,
,47,AP60,Aluminium,Aluminium,Canada,47,30,47,51,Recognized Nature Reserve,Monts-et-Merveilles Nature Reserve,,,
,48,Alma,Aluminium,Aluminium,Canada,48,35,48,52,Quebec's National Park,Pointe-Taillon National Park (Québec),,,
,48,Alma,Aluminium,Aluminium,Canada,48,35,48,52,Biological Refuge,02351R304 Biological Refuge,,,
,49,Beauharnois,Aluminium,Aluminium,Canada,37,45,36,26,KBA (migratory birds/congregations),Canal de Beauharnois,,,
,49,Beauharnois,Aluminium,Aluminium,Canada,37,45,36,26,KBA (migratory birds/congregations),Barrage de Beauharnois,,,
,49,Beauharnois,Aluminium,Aluminium,Canada,37,45,36,26,KBA (migratory birds/congregations),Lac Saint-Louis et Îles-de-la-Paix,,,
,49,Beauharnois,Aluminium,Aluminium,Canada,37,45,36,26,Ecological Reserve,Îles-Avelle-Wight-et-Hiam Ecological Reserve,,,
,49,Beauharnois,Aluminium,Aluminium,Canada,37,45,36,26,Habitat Of A Threatened Or Vulnerable Plant Species,Chenal-Proulx Habitat Of A Threatened Or Vulnerable Plant Species,,,
,49,Beauharnois,Aluminium,Aluminium,Canada,37,45,36,26,Habitat Of A Threatened Or Vulnerable Plant Species,Marais-de-l'Île-Avelle Habitat Of A Threatened Or Vulnerable Plant Species,,,
,49,Beauharnois,Aluminium,Aluminium,Canada,37,45,36,26,Migratory Bird Sanctuary,Îles de la Paix Migratory Bird Sanctuary,,,
,49,Beauharnois,Aluminium,Aluminium,Canada,37,45,36,26,Migratory Bird Sanctuary,Îles de la Paix Migratory Bird Sanctuary,,,
,49,Beauharnois,Aluminium,Aluminium,Canada,37,45,36,26,Migratory Bird Sanctuary,Senneville Migratory Bird Sanctuary,,,
,49,Beauharnois,Aluminium,Aluminium,Canada,37,45,36,26,Muskrat Habitat,Canal De Beauharnois Nord Muskrat Habitat,,,
,49,Beauharnois,Aluminium,Aluminium,Canada,37,45,36,26,Muskrat Habitat,Lac St-Louis (Iles de la Paix) Muskrat Habitat,,,
,49,Beauharnois,Aluminium,Aluminium,Canada,37,45,36,26,Muskrat Habitat,Île Cadieux Muskrat Habitat,,,
,49,Beauharnois,Aluminium,Aluminium,Canada,37,45,36,26,National Wildlife Area,Îles de la Paix National Wildlife Area,,,
,49,Beauharnois,Aluminium,Aluminium,Canada,37,45,36,26,Natural Area Under Private Stewardship,Pointes Hébert et Goyette Natural Area Under Private Stewardship,,,
,49,Beauharnois,Aluminium,Aluminium,Canada,37,45,36,26,Natural Area Under Private Stewardship,pointe Hébert et Goyette Natural Area Under Private Stewardship,,,
,49,Beauharnois,Aluminium,Aluminium,Canada,37,45,36,26,Natural Area Under Private Stewardship,Ruisseau Saint-Jean Natural Area Under Private Stewardship,,,
,49,Beauharnois,Aluminium,Aluminium,Canada,37,45,36,26,Natural Area Under Private Stewardship,ruisseau Saint-Jean (unité 6) Natural Area Under Private Stewardship,,,
,49,Beauharnois,Aluminium,Aluminium,Canada,37,45,36,26,Natural Area Under Private Stewardship,Anse-à -l'Orme Natural Area Under Private Stewardship,,,
,49,Beauharnois,Aluminium,Aluminium,Canada,37,45,36,26,Natural Area Under Private Stewardship,Cap-Saint-Jacques Natural Area Under Private Stewardship,,,
,49,Beauharnois,Aluminium,Aluminium,Canada,37,45,36,26,Recognized Nature Reserve,Boisé-Virginia Natural reserve,,,
,49,Beauharnois,Aluminium,Aluminium,Canada,37,45,36,26,Recognized Nature Reserve,Coulée-à -Biron Nature Reserve,,,
,49,Beauharnois,Aluminium,Aluminium,Canada,37,45,36,26,Recognized Nature Reserve,Marécage-des-Chenaux-de-Vaudreuil Recognized Nature Reserve,,,
,49,Beauharnois,Aluminium,Aluminium,Canada,37,45,36,26,Recognized Nature Reserve,Forêt-de-Senneville Nature Reserve,,,
,49,Beauharnois,Aluminium,Aluminium,Canada,37,45,36,26,Recognized Nature Reserve,Bois-Angell Nature Reserve,,,
,49,Beauharnois,Aluminium,Aluminium,Canada,37,45,36,26,Water Fowl Gathering Area,Canal de Beauharnois (Centre Du) Water Fowl Gathering Area,,,
,49,Beauharnois,Aluminium,Aluminium,Canada,37,45,36,26,Water Fowl Gathering Area,Petit Canal de Beauharnois Water Fowl Gathering Area,,,
,49,Beauharnois,Aluminium,Aluminium,Canada,37,45,36,26,Water Fowl Gathering Area,Canal de Beauharnois (Aval) Water Fowl Gathering Area,,,
,49,Beauharnois,Aluminium,Aluminium,Canada,37,45,36,26,Water Fowl Gathering Area,Barrage Pointe du Buisson Sud (Amont) Water Fowl Gathering Area,,,
,49,Beauharnois,Aluminium,Aluminium,Canada,37,45,36,26,Water Fowl Gathering Area,lac Saint-Louis (Beauharnois) Water Fowl Gathering Area,,,
,49,Beauharnois,Aluminium,Aluminium,Canada,37,45,36,26,Water Fowl Gathering Area,lac Saint-Louis (Îles de la Paix) Water Fowl Gathering Area,,,
,49,Beauharnois,Aluminium,Aluminium,Canada,37,45,36,26,Water Fowl Gathering Area,lac Saint-Louis (Rivière des Outaouais) Water Fowl Gathering Area,,,
,49,Beauharnois,Aluminium,Aluminium,Canada,37,45,36,26,Water Fowl Gathering Area,Lac St-Louis (Pointe Ross) Water Fowl Gathering Area,,,
,49,Beauharnois,Aluminium,Aluminium,Canada,37,45,36,26,Water Fowl Gathering Area,lac Saint-Louis (Pointe du Moulin / Pte Fortier) Water Fowl Gathering Area,,,
,49,Beauharnois,Aluminium,Aluminium,Canada,37,45,36,26,Water Fowl Gathering Area,lac Saint-Louis (Grande Anse) Water Fowl Gathering Area,,,
,49,Beauharnois,Aluminium,Aluminium,Canada,37,45,36,26,Water Fowl Gathering Area,lac Saint-Louis Nord-Ouest Water Fowl Gathering Area,,,
,49,Beauharnois,Aluminium,Aluminium,Canada,37,45,36,26,Water Fowl Gathering Area,Lac St-Louis (Centre du Lac) Water Fowl Gathering Area,,,
,49,Beauharnois,Aluminium,Aluminium,Canada,37,45,36,26,Water Fowl Gathering Area,Lac St-Louis (Île St-Bernard/Pt Mercier) Water Fowl Gathering Area,,,
,49,Beauharnois,Aluminium,Aluminium,Canada,37,45,36,26,Water Fowl Gathering Area,lac Saint-Louis (Beaconsfield) Water Fowl Gathering Area,,,
,49,Beauharnois,Aluminium,Aluminium,Canada,37,45,36,26,Water Fowl Gathering Area,lac Saint-Louis (Pointe-Claire) Water Fowl Gathering Area,,,
,49,Beauharnois,Aluminium,Aluminium,Canada,37,45,36,26,Water Fowl Gathering Area,lac Saint-Louis (Baie de Valois) Water Fowl Gathering Area,,,
,49,Beauharnois,Aluminium,Aluminium,Canada,37,45,36,26,Water Fowl Gathering Area,Lac des Deux Montagnes (A de Vaudreuil) Water Fowl Gathering Area,,,
,49,Beauharnois,Aluminium,Aluminium,Canada,37,45,36,26,Water Fowl Gathering Area,Lac des Deux Montagnes (Anse à  l'Orme) Water Fowl Gathering Area,,,
,49,Beauharnois,Aluminium,Aluminium,Canada,37,45,36,26,Water Fowl Gathering Area,"Deux Montagnes, Lac des - Oka Water Fowl Gathering Area",,,
,49,Beauharnois,Aluminium,Aluminium,Canada,37,45,36,26,Water Fowl Gathering Area,Lac des Deux Montagnes (Pointe-Calumet) Water Fowl Gathering Area,,,
,49,Beauharnois,Aluminium,Aluminium,Canada,37,45,36,26,Water Fowl Gathering Area,Lac des Deux Montagnes (Île Bizard) Water Fowl Gathering Area,,,
,50,Strathcona,Aluminium,Aluminium,Canada,40,41,49,32,Natural Area,Sherwood Park Natural Area,,,
,51,Diavik Diamond Mine,Diamonds,Minerals,Canada,53,21,53,53,No overlap,,,,
,52,ISAL,Aluminium,Aluminium,Iceland,52,46,51,29,KBA - migratory birds/congregations,Skerjafjördur,,,
,52,ISAL,Aluminium,Aluminium,Iceland,52,46,51,29,"KBA - VU, other",Akurey Faxafloa,,,
,52,ISAL,Aluminium,Aluminium,Iceland,52,46,51,29,Habitat protection,Skerjafjörður innan Garðabæjar,,,
,52,ISAL,Aluminium,Aluminium,Iceland,52,46,51,29,Habitat protection,Skerjafjörður innan Kópavogs,,,
,52,ISAL,Aluminium,Aluminium,Iceland,52,46,51,29,Natural Monument,Eldborg við Geitahlíð,,,
,52,ISAL,Aluminium,Aluminium,Iceland,52,46,51,29,Natural Monument,Litluborgir,,,
,52,ISAL,Aluminium,Aluminium,Iceland,52,46,51,29,Natural Monument,Kaldárhraun og Gjárnar,,,
,52,ISAL,Aluminium,Aluminium,Iceland,52,46,51,29,Natural Monument,"Búrfell, Búrfellsgjá og Selgjá",,,
,52,ISAL,Aluminium,Aluminium,Iceland,52,46,51,29,Natural Monument,Hamarinn,,,
,52,ISAL,Aluminium,Aluminium,Iceland,52,46,51,29,Natural Monument,Víghólar,,,
,52,ISAL,Aluminium,Aluminium,Iceland,52,46,51,29,Natural Monument,Borgir,,,
,52,ISAL,Aluminium,Aluminium,Iceland,52,46,51,29,Natural Monument,Fossvogsbakkar,,,
,52,ISAL,Aluminium,Aluminium,Iceland,52,46,51,29,Natural Monument,Laugarás,,,
,52,ISAL,Aluminium,Aluminium,Iceland,52,46,51,29,Natural Monument,Valhúsahæð,,,
,52,ISAL,Aluminium,Aluminium,Iceland,52,46,51,29,Nature Reserve,àstjörn,,,
,52,ISAL,Aluminium,Aluminium,Iceland,52,46,51,29,Nature Reserve,Vífilsstaðavatn,,,
,52,ISAL,Aluminium,Aluminium,Iceland,52,46,51,29,Nature Reserve,Gálgahraun,,,
,52,ISAL,Aluminium,Aluminium,Iceland,52,46,51,29,Nature Reserve,Kasthúsatjörn,,,
,52,ISAL,Aluminium,Aluminium,Iceland,52,46,51,29,Nature Reserve,Bakkatjörn,,,
,52,ISAL,Aluminium,Aluminium,Iceland,52,46,51,29,Nature Reserve,Grótta,,,
,52,ISAL,Aluminium,Aluminium,Iceland,52,46,51,29,Nature Reserve,Akurey,,,
,52,ISAL,Aluminium,Aluminium,Iceland,52,46,51,29,Public Recreation Area or Country Park,Reykjanesfólkvangur,,,
,52,ISAL,Aluminium,Aluminium,Iceland,52,46,51,29,Public Recreation Area or Country Park,àstjörn og àsfjall,,,
,52,ISAL,Aluminium,Aluminium,Iceland,52,46,51,29,Public Recreation Area or Country Park,Hvaleyrarlón og Hvaleyrarhöfði,,,
,52,ISAL,Aluminium,Aluminium,Iceland,52,46,51,29,Public Recreation Area or Country Park,Stekkjahraun,,,
,52,ISAL,Aluminium,Aluminium,Iceland,52,46,51,29,Public Recreation Area or Country Park,Maríuhellar,,,
,52,ISAL,Aluminium,Aluminium,Iceland,52,46,51,29,Public Recreation Area or Country Park,Hleinar,,,
,52,ISAL,Aluminium,Aluminium,Iceland,52,46,51,29,Public Recreation Area or Country Park,Vífilsstaðahraun,,,
,52,ISAL,Aluminium,Aluminium,Iceland,52,46,51,29,Public Recreation Area or Country Park,Garðahraun-efra,,,
,52,ISAL,Aluminium,Aluminium,Iceland,52,46,51,29,Public Recreation Area or Country Park,Garðahraun-neðra,,,
,52,ISAL,Aluminium,Aluminium,Iceland,52,46,51,29,Public Recreation Area or Country Park,Hlið,,,
,52,ISAL,Aluminium,Aluminium,Iceland,52,46,51,29,Public Recreation Area or Country Park,"Kasthúsatjörn, fjara",,,
,"Only managed Joint Ventures and operating assets are included and hereafter referred to as ""assets"".",,,,,,,,,,,,,
,"The global biodiversity prioritisation analysis methodology identifies areas most sensitive to the potential impact of business operations through a framework based on two core criteria: Biodiversity value and Biodiversity vulnerability. Areas of high biodiversity sensitivity are those that have biodiversity features of high relative value and vulnerability. 
Biodiversity sensitivity score and rank are calculated using two core criteria: Relative biodiversity value and Relative biodiversity vulnerability. The Biodiversity value score, which is used to rank assets on their biodiversity value, is based on two underlaying datasets: rarity-weighted richness (International Union for Conservation of Nature, 2017) and the Natural and Modified habitat screening layer (draft version) (Gosling et al. 2020). The Biodiversity vulnerability score, which is used to rank assets on their biodiversity vulnerability, is based on two underlaying datasets: rarity-weighted Threatened richness (International Union for Conservation of Nature, 2017) and the Critical Habitat screening layer (Brauneder et al. 2018). These relative scores are combined to determine a biodiversity sensitivitiy score and then ranked. The higher the rank (with 1 being the highest) the higher the biodiversity sensitivity.",,,,,,,,,,,,,
,DPA/HBVA data were downloaded under licence from the Integrated Biodiversity Assessment Tool (IBAT). 2018 versions of DPA and HBVA data were used.,,,,,,,,,,,,,
,"It is important to note that operating assets that do not have a high Biodiversity Sensitivity rank may still bear significant biodiversity risk; for example, an asset may contain locally important species and habitats.",,,,,,,,,,,,,
,"Only includes DPA/HBVA with polygon boundaries, does not include DPA/HBVA that are only located by points.",,,,,,,,,,,,,
,Only current protected areas are included in the analysis (proposed protected areas are excluded).,,,,,,,,,,,,,
,"Some assets are working on providing full spatial boundary data in the future, which will allow for a more comprehensive assessment of biodiversity value and adjacent sites of high biodiversity importance.",,,,,,,,,,,,,
,"Indigenous territories, sites of cultural significance, and territories and areas conserved by Indigenous Peoples and local communities (ICCAs), regardless of their protected areas status, should be subject to further assessment and/or legal requirements.",,,,,,,,,,,,,
,"Borates and lithium sites Coudekerque Plant (France), Rotterdam Plant (Netherlands) and Nules Plant (Spain) are excluded from this analysis.",,,,,,,,,,,,,
,"Burra, Kennecott Underground, Mutamba, Oyu Tolgoi Underground, Rhodes Ridge, Western Range, Zulti South, Simandou, Jadar, Rincon, Winu and Resolution have been excluded from 2023 reporting as they are considered studies/projects.",,,,,,,,,,,,,
,"Proximity type definitions: Overlap is defined as more than 0.02km2 of overlap between the operating asset and DPA/HBVA. Operating assets with less than 0.02km2 overlap with a DPA/HBVA were assigned to the ""Adjacent to"" category.",,,,,,,,,,,,,
